Name,Team,G,GS,IP,TBF,O-Swing%,Z-Contact%,Contact%,Zone%,SwStr%,CSW%,K%,K%+,BB%,BB%+,K-BB%,BABIP,BABIP+,LOB%,LOB%+,HR/FB,LA,Barrel%,HardHit%,ERA,ERA-,xERA,FIP,FIP-,xFIP,xFIP-,SIERA,WHIP,WHIP+,Stuff+,Location+,Pitching+,WAR,RA9-WAR,NameASCII,PlayerId,MLBAMID
"Jack Flaherty","STL",8,8,35,164,0.2714,0.8323,0.7527,0.381,0.1058,0.2597,0.1951,86.27072680879299,0.1341,161.79461578832473,0.061,0.3069306930693069,105.1557425009144,0.7801,107.96495929972114,0.117647058,12.092772228883044,0.0571,0.3143,4.371428571428571,110.7129470471905,,5.083858380998884,129.0509760110917,5.0362226877893725,125.75422423900226,5.068526678367951,1.6285714285714286,127.31668818475062,95.97620528771385,94.93919129082427,94.06407465007774,-0.02853509970009327,0.31926798820495605,"Jack Flaherty",17479,656427
"Adam Oller","OAK",14,14,66,296,0.2868,0.8855,0.8101,0.4035,0.0921,0.2202,0.1419,63.86607389473929,0.1081,134.70627012654126,0.0338,0.27941176470588236,97.46332492116841,0.6731,92.34577281029895,0.145299145,20.132499556107955,0.1131,0.4389,6.681818181818182,180.34923032446534,,6.688187385327888,175.61192748197328,5.964003711667928,152.00694464340168,5.784844738253351,1.606060606060606,128.21508442458244,89.0441841680129,99.77681744749594,94.04798061389336,-1.0637799501419067,-1.2907600402832031,"Adam Oller",20132,670124
"Bryan Hoeing","MIA",1,1,3,17,0.325,0.9524,0.8235,0.4521,0.0822,0.274,0.1176,52.01617321147134,0.0588,70.94737137756428,0.0588,0.5,171.3020966547154,0.3226,44.642402558970026,0.666666666,-4.214478628976004,0.1429,0.4286,21,516.82276709115,,11.445763142903647,288.5564634052638,4.25947149793307,106.59202528326996,4.037637915232191,3,234.5307413929617,84.94109589041096,99.26164383561644,94.0041095890411,-0.18862999975681305,-0.3625960052013397,"Bryan Hoeing",26304,663773
"Eduardo Rodriguez","DET",17,17,91,391,0.3269,0.8713,0.8406,0.4044,0.0749,0.2383,0.1841,82.88355691494296,0.087,108.35069472393559,0.0972,0.2767527675276753,96.53582386831594,0.6968,95.60035878564311,0.115384615,12.550503737634893,0.0707,0.3604,4.054945054945055,104.15451995068823,4.2,4.431111128251631,113.51298345831498,4.408682581618592,111.95500051980234,4.564283689975718,1.3296703296703296,106.15028656590457,79.65640326975479,100.55115803814714,93.9534059945504,0.6574130058288574,0.5864350199699402,"Eduardo Rodriguez",13164,593958
"Tyson Miller","TEX",2,2,4.2,32,0.2162,0.8444,0.8033,0.4173,0.0945,0.2047,0.1563,70.3287127666303,0.1563,194.69265623695935,0,0.631578947368421,220.30491173316733,0.3763,51.634195552795106,0.166666666,12.116850280761719,0.05,0.4,25.071411492884845,630.8225047443716,,8.255283449136435,205.27956340746476,7.372909078101248,188.2884545654308,5.915587315695791,3.8571402296745916,307.92334879454677,95.09495798319328,94.07142857142857,93.94033613445377,-0.15873299539089203,-0.7307869791984558,"Tyson Miller",19976,668338
"Erick Fedde","WSN",27,27,127,573,0.2519,0.8889,0.8295,0.4145,0.0727,0.2455,0.164,72.53215101209992,0.1012,122.08395869153168,0.0628,0.32,109.63334185901785,0.6926,95.84542843635408,0.140939597,13.307025863684053,0.0784,0.4323,5.811023622047244,143.10562702214153,5.45,5.15179988831047,127.07925702717003,4.7390115279381675,118.42212169277202,4.996532319247286,1.6299212598425197,127.4222138276721,85.49752270850539,101.17972749793562,93.92960363336086,0.3494040071964264,-0.3487139940261841,"Erick Fedde",17425,607200
"Austin Gomber","COL",17,17,87.2,377,0.3099,0.8805,0.8037,0.4292,0.0961,0.2433,0.1804,79.74893420640632,0.0663,79.98045859027442,0.1141,0.3271375464684015,112.07869520903311,0.6284,86.967303313613,0.125,12.343537588842509,0.0816,0.3688,5.749047094811869,123.34616598842148,,4.412809509587283,104.64151349049912,4.241239262799677,106.1422419786594,4.385149951440625,1.4372617737029671,112.36068978744001,80.02420470262791,100.79806362378976,93.92150760719225,0.9514110088348389,0.34504199028015137,"Austin Gomber",16561,596295
"Alex Faedo","DET",12,12,53.2,244,0.2867,0.8768,0.7848,0.4157,0.0993,0.2606,0.1803,81.16625172730127,0.1025,127.66731507497676,0.0779,0.33532934131736525,116.9682764890669,0.6944,95.27738459545787,0.092105263,19.107052136018787,0.0977,0.3908,5.53415821255618,142.1492977462202,5.53,4.621745685721998,118.46489022009773,5.022524982153157,127.76239942405734,4.978047861867477,1.6397505814981275,130.9046236790064,93.91147880041366,96.35656670113754,93.87156153050672,0.35298600792884827,-0.13811199367046356,"Alex Faedo",19874,656412
"Garrett Hill","DET",8,8,42.2,185,0.2998,0.9212,0.8628,0.4127,0.0634,0.2296,0.1135,51.09285920581218,0.0973,121.23564286468056,0.0162,0.23357664233576642,81.47529582345848,0.7312,100.32369666841126,0.09375,19.06155979886968,0.0979,0.4056,4.218746856788653,108.36190076766677,,5.432740580804071,139.5312234076283,5.825177820959679,148.43196150318076,5.755456798253467,1.3124990221120252,104.7794661622657,85.07884615384613,96.60082417582417,93.84684065934066,-0.09274770319461823,0.3766300082206726,"Garrett Hill",25097,682051
"Chris Flexen","SEA",22,22,121,522,0.3263,0.9009,0.8076,0.372,0.093,0.2232,0.159,71.56822245883409,0.0843,105.02960060413604,0.0747,0.27925531914893614,97.40875419052945,0.7906,108.46557179204885,0.096045197,18.226855720441367,0.0967,0.4148,4.016528925619835,108.01258848993427,,4.707471131884362,122.86438541272256,5.046532114034842,128.3806205014387,5.044506084293589,1.371900826446281,109.52163300761933,92.25912110373015,97.77455288707202,93.8344915687276,0.4404500126838684,1.5944600105285645,"Chris Flexen",13896,623167
"Kyle Hendricks","CHC",16,16,84.1,356,0.3317,0.8516,0.7725,0.3868,0.1032,0.2829,0.1854,81.9693070469046,0.0674,81.31047073016653,0.118,0.28225806451612906,96.70279649862967,0.7363,101.89260453640432,0.135135135,16.463914501574614,0.0989,0.3878,4.802373568967735,119.90938495817572,5.07,4.819940411869952,121.64626747874492,4.4561650892193665,111.44439213994997,4.428491867458358,1.292490664240699,101.04293124261754,71.15077951002226,103.04573125463992,93.64558277654042,0.36255499720573425,0.6862390041351318,"Kyle Hendricks",12049,543294
"Madison Bumgarner","ARI",30,30,158.2,698,0.3006,0.8877,0.8391,0.4263,0.0773,0.239,0.1605,70.94469487266363,0.0702,84.66928469301479,0.0903,0.3061630218687873,104.89273512853352,0.6931,95.91486482308318,0.114678899,16.750634765625,0.0985,0.428,4.878140783376213,120.32649553632164,5.53,4.845619364387443,125.17227406101456,4.831260706548488,120.69787889420083,4.764285954695879,1.4369717036302023,112.33801300436619,85.91020633750918,99.13990420044217,93.53529845246865,0.36175501346588135,0.18625600636005402,"Madison Bumgarner",5524,518516
"Jordan Hicks","STL",8,8,26.1,120,0.2441,0.9076,0.7865,0.3947,0.083,0.247,0.2083,92.1119738927185,0.175,211.06843132573277,0.0333,0.25757575757575757,88.24653464030793,0.7177,99.32400570399676,0.176470588,2.658840677012568,0.1159,0.4058,5.468361427769617,138.4944073304868,,5.6567368627686765,143.41992681819252,5.131408672912326,128.1024315009195,5.341056418759761,1.5569640176288493,121.7186417922194,119.40791075050709,88.68559837728196,93.37931034482759,-0.19511699676513672,-0.006283139809966087,"Jordan Hicks",19618,663855
"David Peterson","NYM",19,19,91,395,0.3152,0.8519,0.7183,0.3552,0.126,0.2731,0.2785,123.1268915904198,0.1038,125.19067855053112,0.1747,0.31877729257641924,109.21443716850851,0.7216,99.85800571308626,0.13559322,7.32088974774894,0.0717,0.4304,3.857142857142857,100.0063648025421,,3.42012211726262,87.08090979950143,3.2370685599007447,81.36967768039722,3.552205128293328,1.3406593406593406,104.80860970674478,90.92692771084339,95.40457831325301,93.33367469879519,1.6272599697113037,0.9307259917259216,"David Peterson",20302,656849
"Max Castillo","- - -",6,6,26,116,0.2956,0.8788,0.8169,0.3978,0.0857,0.2286,0.181,81.48430144766101,0.0776,96.67497327212257,0.1034,0.31645569620253167,110.38484501398153,0.5588,76.67027187855274,0.161290322,14.260320592809606,0.0833,0.4524,6.92306879710412,173.19232926948,,5.266273435336039,134.06823935098723,4.531336823838511,115.11353849694588,4.501488888600901,1.4999982393725593,119.74790999301821,86.55136696419616,96.70805305757067,93.22178265116986,0.0019126981496810913,-0.5074499994516373,"Max Castillo",21956,666721
"Glenn Otto","TEX",27,27,135.2,587,0.292,0.8946,0.7836,0.3993,0.0969,0.2548,0.1823,82.04617082365522,0.1056,131.60825454074978,0.0767,0.2552083333333333,89.02077813523384,0.729,100.02388860264094,0.140939597,13.177632291010704,0.0889,0.3753,4.643722979217469,116.8408472702185,5.01,5.2057906446461235,128.8833518018728,4.819373027319101,122.5309198367161,4.833626905867973,1.3341489829180349,106.50782656289847,96.44488789237666,93.33605381165917,92.96874439461887,0.10855899751186371,0.7541360259056091,"Glenn Otto",21366,657248
"Kris Bubic","KCR",27,27,128,583,0.2892,0.8682,0.8099,0.4324,0.089,0.2487,0.1852,83.38114257257556,0.1081,134.64850528269812,0.0772,0.35294117647058826,123.11156832147587,0.6862,94.14290113561822,0.126865671,10.665781783111042,0.076,0.4461,5.5546875,137.4305714307822,,4.721804809570313,120.66697442810326,4.545009910408408,115.46564179491705,4.812782036512797,1.703125,135.96393239245964,79.65720640569394,96.93104982206404,92.71966192170821,0.5945389866828918,-0.35465100407600403,"Kris Bubic",21455,663460
"Dillon Peters","PIT",4,4,9,37,0.3448,0.9333,0.8833,0.3507,0.0522,0.2239,0.1622,71.69796891086453,0.0811,97.79232329636957,0.0811,0.25,85.6510483273577,0.5,69.1957240010014,0,13.773642403738839,0.1071,0.4643,5,121.88574741023682,,2.779096476236979,70.12923118942962,4.25947149793307,106.59202528326996,4.748836031133749,1.1111111111111112,86.86323755294877,78.26766917293233,96.49022556390977,92.70075187969924,0.22585800290107727,0.061574600636959076,"Dillon Peters",18790,596071
"Xzavion Curry","CLE",2,2,9.1,47,0.2593,0.8462,0.7761,0.3455,0.0909,0.2485,0.0638,28.73002723762043,0.1277,159.06804195928748,-0.0638,0.3333333333333333,116.27203674806054,0.6989,95.89207743559099,0.071428571,19.36929733688767,0.027,0.3243,5.785716256317499,152.19165214049946,6.66,6.112430831364572,158.22614179605065,6.9401365029664355,177.14388598558014,6.913204586511411,2.0357149790746756,162.51526680967433,99.89151515151514,92.95575757575757,92.69393939393939,-0.1047850027680397,-0.14397099614143372,"Xzavion Curry",25595,675540
"Chad Kuhl","COL",27,27,137,617,0.2822,0.8717,0.7829,0.4144,0.0985,0.2585,0.1783,78.82515736715739,0.094,113.37780924231318,0.0843,0.31026252983293556,106.2972437475561,0.694,96.04215243325473,0.142857142,15.762909490411932,0.0968,0.4459,5.7153284671532845,122.62273071723874,5.31,5.258415211030167,124.41873639107217,4.777142428525173,119.36279859542942,4.800842452520814,1.5547445255474452,121.54512875109693,89.61820845542067,95.1989535370448,92.67907074089578,0.5055220127105713,0.6828179955482483,"Chad Kuhl",14975,641771
"Jeff Hoffman","CIN",1,1,1.2,7,0.2857,0.75,0.7857,0.3824,0.0882,0.2941,0.4286,189.48748920126516,0,0,0.4286,0.3333333333333333,114.20139776981027,1,138.3914480020028,0,20.050132751464844,0,0.6667,0,0,,1.3124333715368357,32.14778631442861,2.2006566268724006,55.80173273208204,1.2105226232595625,0.5999988126778256,46.90605545740906,81.09411764705882,91.07941176470588,92.6441176470588,0.0737961009144783,0.11203700304031372,"Jeff Hoffman",17432,656546
"Tyler Beede","PIT",5,5,15,78,0.2938,0.9275,0.7939,0.3237,0.0865,0.2532,0.1667,73.6895789373198,0.1282,154.62888717071303,0.0385,0.36,123.33750959139509,0.5556,76.8841377020063,0.142857142,11.864830161040684,0.0943,0.3962,9.6,234.02063502765466,,6.379096476236979,159.01303218664665,5.851621506611506,145.86984761825892,5.349360808470812,2.066666666666667,161.56562184848474,90.58076923076922,92.5471153846154,92.41826923076921,-0.1725749969482422,-0.6687449812889099,"Tyler Beede",16981,595881
"Thomas Hatch","TOR",1,1,4.2,26,0.4359,1,0.8537,0.4507,0.0845,0.2113,0.1538,69.24673218936357,0.0769,95.84869115108799,0.0769,0.5625,196.20906201235218,0.463,63.518256305505616,0.75,9.242000379060444,0.1053,0.6842,19.285701148372958,503.70434659402434,10.31,11.683852542180517,294.00111623391,4.595607389260987,116.76860576592298,4.3147678937551275,2.999997956413571,239.4959379513141,109.28028169014084,104.07042253521126,92.26760563380282,-0.26349499821662903,-0.46035701036453247,"Thomas Hatch",19264,641672
"Dakota Hudson","STL",26,26,136.2,585,0.2618,0.9225,0.8361,0.415,0.072,0.2301,0.1333,58.95166323828334,0.1026,123.70310925412828,0.0308,0.30303030303030304,103.81945251800933,0.7011,97.02982784075017,0.074380165,5.980138177981321,0.0616,0.4064,4.543891108789052,115.08081797414818,,4.3416950370688,110.43601853037042,4.796269837425372,119.83466554541253,5.079601706596728,1.4560939301916607,113.83292966188053,80.3412058023572,97.22642792384406,92.1816409791478,1.075719952583313,1.2338099479675293,"Dakota Hudson",19206,641712
"Dallas Keuchel","- - -",14,14,60.2,303,0.3321,0.8915,0.7942,0.3227,0.0918,0.2455,0.1485,66.37384846497459,0.1023,126.55950199388056,0.0462,0.38425925925925924,133.3743660220732,0.5109,70.23241293240989,0.171875,5.512656526943661,0.0881,0.3877,9.19779708900823,231.40079907215232,5.49,5.519021879454186,137.26317283677835,4.723593772723753,119.7971272456577,4.9561192243467325,2.060438415996467,163.5613949047662,70.6944671046047,98.11268264027278,92.0984670094726,-0.318243183195591,-2.625272035598755,"Dallas Keuchel",9434,572971
"Tyler Gilbert","ARI",7,7,31.1,134,0.3058,0.8758,0.8415,0.4591,0.0759,0.2471,0.1269,56.092067489911535,0.0672,81.00707373034699,0.0597,0.24,82.22500639426339,0.6731,93.14808999070254,0.14893617,19.099714006696427,0.1121,0.4019,5.457452677564254,134.61607288671345,,5.889028540260898,151.7889535862712,5.205335018398428,129.9261703748013,5.2795334721688345,1.2765971175588897,99.80042281373476,81.7966926070039,99.12023346303504,92.05175097276268,-0.29434800148010254,-0.04825089871883392,"Tyler Gilbert",17964,656457
"Marco Gonzales","SEA",32,32,183,783,0.3734,0.8841,0.8352,0.3835,0.0835,0.2347,0.1315,59.20905146874431,0.0639,79.56787943435049,0.0677,0.2765598650927487,96.46853639130823,0.7368,101.09431968356529,0.122950819,14.535072363756077,0.0722,0.3451,4.131147540983607,111.09491493743089,4.59,5.0523205199528265,131.98342167618432,4.895006341230674,124.478595595852,4.99308108512517,1.3333333333333333,106.44271159776657,79.89522245446402,101.13386085398628,91.97393251716929,0.0360632985830307,0.7819589972496033,"Marco Gonzales",15467,594835
"Joan Adon","WSN",14,14,64.2,310,0.265,0.8994,0.8526,0.4327,0.0648,0.2326,0.1774,78.4437452633227,0.1258,151.73583007558668,0.0516,0.33663366336633666,115.33210467842225,0.6193,85.70690762946109,0.117647058,7.505168822652476,0.1,0.3667,7.0979342363857265,174.7978317634253,6.01,5.107274072083948,125.99385528908522,5.055709690298756,126.23496224624593,5.083555716269918,1.778349536349365,139.0258784052821,93.81368597816959,95.63366918555838,91.9245172124265,0.10209300369024277,-1.0851000547409058,"Joan Adon",22925,672851
"Matthew Liberatore","STL",7,7,29.2,139,0.2798,0.8552,0.8049,0.3678,0.0835,0.2365,0.1799,79.52112861999753,0.1295,156.1862996140942,0.0504,0.34065934065934067,116.711318599916,0.7438,102.93578764656179,0.111111111,17.018709572412636,0.0842,0.5053,5.460667954875611,138.29955865728874,,5.101191595605258,129.485728084932,5.144792696004869,128.43261099298417,5.238612599250039,1.7865148247432556,139.66421545218424,82.44912280701753,95.70631578947366,91.91105263157893,0.03414050117135048,-0.013434000313282013,"Matthew Liberatore",22294,669461
"Kyle Freeland","COL",31,31,174.2,766,0.3125,0.8873,0.8048,0.4015,0.0926,0.249,0.171,75.61358879661242,0.0692,83.45115088277855,0.1018,0.3180987202925046,108.98195545857578,0.7052,97.59125039204416,0.095477386,12.710572380925761,0.0972,0.4205,4.534342298407693,97.28459839760943,5.14,4.211664306153995,99.93708267020868,4.484152110309898,112.13482283811767,4.5055664034379985,1.408394198747844,110.10391186862603,76.85139231582656,98.88649982375743,91.76549171660204,2.5482900142669678,2.629300117492676,"Kyle Freeland",16256,607536
"Dane Dunning","TEX",29,29,153.1,671,0.3196,0.8723,0.7734,0.3636,0.0997,0.2779,0.2042,91.89897952602128,0.0924,115.13270531058733,0.1118,0.3129251700680272,109.15334062062827,0.7438,102.05475125555554,0.151515151,5.449669388422357,0.0889,0.3796,4.460879479414073,112.24031671951779,4.49,4.44938930266956,109.93390653828455,4.028145993839657,102.15559005964639,4.167481794107406,1.4347857974723628,114.54186813369166,77.20333202665624,96.8219129753038,91.73398667189333,0.9967690110206604,1.2121399641036987,"Dane Dunning",19409,641540
"Joe Kelly","CHW",1,1,1,7,0.32,0.8,0.6923,0.2647,0.1176,0.2941,0.2857,128.60107445176413,0.2857,356.00942765755923,0,0.6666666666666666,232.5440734961211,0.5,68.59971695263349,0,-8.487733205159506,0,0.3333,18,459.147812631194,,5.112429809570313,124.76389199219359,6.592804831266403,168.1995538868805,6.768548429706294,4,319.3281347932997,107.17058823529412,84.42941176470589,91.6058823529412,-0.0017181700095534325,-0.13176999986171722,"Joe Kelly",9761,523260
"Zach Logue","OAK",10,10,49.1,215,0.3038,0.876,0.813,0.409,0.0892,0.2378,0.1721,77.45971701573185,0.0744,92.72803639172102,0.0977,0.28187919463087246,98.32400422990355,0.6475,88.83416578464215,0.13253012,20.64126625543908,0.125,0.3938,6.202706699568967,167.41751253268504,,5.605674659397055,146.92596090783638,5.197656696496388,132.27231413017512,4.970858073674203,1.3986495499028064,111.65703799998784,69.96122233930456,96.16164383561645,91.58387776606952,-0.2573939859867096,-0.6950939893722534,"Zach Logue",20231,656657
"Caleb Kilian","CHC",3,3,11.1,56,0.2071,0.8788,0.8526,0.4043,0.0596,0.2043,0.1607,71.05780822940571,0.2143,258.4511400542549,-0.0536,0.3235294117647059,110.84253312952173,0.375,51.89679300075105,0,7.192029616411994,0.0294,0.4412,10.323560105979338,257.76664915987067,4.37,4.965376495258912,125.27070621255596,6.794080488610884,169.12000385429891,6.852629801354458,2.0294177986113224,158.6536203014619,89.32085106382978,90.9804255319149,91.57489361702126,0.0012609700206667185,-0.6483529806137085,"Caleb Kilian",26213,668873
"JT Chargois","TBR",3,3,4,17,0.5143,0.9333,0.7273,0.4167,0.15,0.3333,0.1765,79.43007548934628,0,0,0.1765,0.3076923076923077,107.32803392128667,0.5556,76.2219076489264,0.125,14.327999659946986,0.0714,0.2857,6.75,182.07274422530494,,4.862429809570313,128.65934273923503,4.573179852962494,116.19106173768185,4.228541025030985,1.25,99.79004212290616,103.27500000000002,100.37833333333334,91.47,-0.009273519739508629,-0.07707080245018005,"JT Chargois",13767,608638
"Bryan Shaw","CLE",2,2,4.1,23,0.1967,0.8947,0.8065,0.3222,0.0667,0.2333,0.1304,58.709186035558645,0.1739,216.70139069390416,-0.0435,0.3333333333333333,116.27203674806054,0.6,82.31966034316017,0,11.307200113932291,0,0.2667,8.307698402183535,218.53168895600885,,5.189354410116197,134.08984399670896,6.897480688224117,176.0454322478933,6.618153334626678,2.0769246005458837,165.80511469965901,109.625,81.00326086956522,91.3858695652174,-0.021664399653673172,-0.14719800651073456,"Bryan Shaw",8110,543766
"Tommy Henry","ARI",9,9,47,205,0.292,0.8406,0.7804,0.4373,0.1074,0.2536,0.1756,77.64365417212744,0.1024,123.55225201268053,0.0732,0.2740740740740741,93.89892705517732,0.7544,104.40056591034677,0.169491525,13.737676056338028,0.0897,0.3931,5.361702127659575,132.25424516846306,4.84,5.878387256378824,151.5175014566794,4.970772921912214,124.1395998242315,4.934022548928138,1.446808510638298,113.10702421788224,82.73501291989665,95.8369509043928,91.36085271317826,-0.3999229967594147,0.15778100490570068,"Tommy Henry",26285,674072
"Jackson Tetreault","WSN",4,4,21,96,0.267,0.8911,0.825,0.3945,0.0767,0.2219,0.0938,41.45038831804395,0.1042,125.63597022315167,-0.0104,0.2602739726027397,89.17095442300254,0.6569,90.9140898495308,0.133333333,13.891558758624189,0.0909,0.5714,5.142857142857143,126.65097304398589,7.41,6.16004885718936,151.65724966128326,5.798679840564728,144.56379395386222,6.030682838400989,1.5714285714285714,122.84943596774183,78.85095890410959,98.53397260273971,91.28931506849315,-0.12908099591732025,-0.15205200016498566,"Jackson Tetreault",20565,676194
"Ian Anderson","ATL",22,22,111.2,493,0.3113,0.8398,0.7367,0.3671,0.1232,0.2569,0.1968,86.99256575676844,0.1095,132.10889867672768,0.0872,0.3130699088145897,107.25906355887955,0.6984,96.65721232679097,0.116504854,8.422006072547935,0.0616,0.4047,4.997000017149006,121.79095323121093,4.37,4.249739849315696,107.96187719049743,4.218205261916761,105.5740006763878,4.578227706419368,1.5134283206060608,118.31515535894812,82.11881827209531,97.2611717974181,91.01256206554119,0.9200559854507446,0.646511971950531,"Ian Anderson",19951,666120
"Mark Leiter Jr.","CHC",4,4,14.1,65,0.2733,0.92,0.7899,0.4103,0.0916,0.2564,0.1692,74.82326496438606,0.1077,129.8882645962242,0.0615,0.25,85.6510483273577,0.6471,89.54740745744164,0.294117647,13.230754937065972,0.1111,0.3333,8.162809887771786,203.81536319833234,,7.996162221057706,200.80146118406046,5.217065597082703,130.21555993164966,5.049110898383166,1.5348873293246095,119.99275443372119,82.68534798534799,98.12967032967033,90.93516483516484,-0.41988301277160645,-0.3809509873390198,"Mark Leiter Jr.",15551,643410
"Nabil Crismatt","SDP",1,1,3,12,0.2069,0.6154,0.5789,0.4423,0.1509,0.3019,0.3333,147.3791583167771,0.25,301.52633046533253,0.0833,0.2,68.52083866188616,1,138.3914480020028,0,-8.685099792480468,0,0.4,0,0,,3.4457631429036466,87.71328450522878,3.93922148346901,98.69156169483084,5.364407567422107,1.3333333333333333,104.23588506353852,93.43653846153846,97.23076923076921,90.84230769230773,0.051767200231552124,0.21363699436187744,"Nabil Crismatt",17732,622503
"Dennis Santana","TEX",1,1,2,9,0.2692,0.6667,0.4615,0.2778,0.1944,0.3889,0.3333,150.03458708544338,0.2222,276.8962219267793,0.1111,0.25,87.20402756104542,0.6667,91.46628917871169,0,4.806525230407715,0,0.25,4.5,113.22462926171039,,3.1124298095703127,76.4402579576032,3.852617320418358,97.63545303833789,4.985446143712889,1.5,119.74805054748738,104.91944444444444,84.88333333333334,90.76944444444445,0.0411234013736248,0.020067499950528145,"Dennis Santana",17878,642701
"Michael Pineda","DET",11,11,46.2,200,0.3292,0.9267,0.8462,0.4514,0.0766,0.2367,0.13,58.513489021836406,0.04,49.841319996661596,0.09,0.29411764705882354,102.5929736012299,0.7322,100.4598365110885,0.180555555,15.759938742897727,0.1024,0.4398,5.785710344511887,148.61061625766766,5.9,6.13385632281541,157.74334522713593,4.796435838763354,121.94025146821132,4.839539517320797,1.4142847508806835,112.9052278913338,72.22170963364994,104.98141112618724,90.66892808683855,-0.42709699273109436,-0.27650099992752075,"Michael Pineda",5372,501381
"Connor Seabold","BOS",5,5,18.1,98,0.2961,0.8443,0.776,0.4432,0.1108,0.2568,0.1939,87.26501501553099,0.0816,101.71697950873593,0.1122,0.47619047619047616,166.1029096400865,0.5641,77.39455244530963,0.151515151,22.39426556755515,0.1029,0.3382,11.290929843530888,274.16906702848553,5.6,6.38516309755028,161.78628247811463,5.504381972281356,140.17096822140155,4.634598421702962,2.345458856385643,187.24275046101332,76.2008108108108,95.77459459459457,90.37675675675673,-0.20882000029087067,-0.9917920231819153,"Connor Seabold",19695,657756
"Robert Dugger","CIN",1,1,4,20,0.1739,1,0.9615,0.3699,0.0137,0.1918,0.1,44.213747539246874,0.2,241.221064372266,-0.1,0.16666666666666666,57.100698884905135,0.5769,79.84121987340953,0.166666666,35.82992771693638,0.2143,0.6429,11.25,264.373329860799,,11.612429809570312,273.1858939702896,9.553554874658584,237.1953385164519,9.452012008819583,2,156.3538275953078,77.33013698630137,95.32876712328768,90.28219178082192,-0.2001499980688095,-0.18730199337005615,"Robert Dugger",19191,667498
"Cade Cavalli","WSN",1,1,4.1,23,0.2456,0.7419,0.7333,0.4242,0.1212,0.2222,0.2609,115.34021087583153,0.087,104.8787227486465,0.1739,0.5,171.3020966547154,0.3636,50.32416282175192,0,13.297916412353516,0.1667,0.3333,14.538472203821184,358.0328210641184,3.86,3.804738009752274,94.24205317095164,5.512864287860195,137.51281732570916,3.656434992889871,1.8461552004852297,144.32671596542426,94.22222222222224,90.0959595959596,90.27878787878787,0.06066729873418808,-0.3096889853477478,"Cade Cavalli",27473,676917
"Carlos Hernández","KCR",7,7,29.2,149,0.2952,0.8224,0.768,0.3908,0.1064,0.2422,0.1074,48.33328969662922,0.1342,167.25275052096828,-0.0268,0.37037037037037035,129.1911519422895,0.5724,78.53166245111196,0.095238095,12.939182350852272,0.0893,0.4018,9.10111325812602,225.17399866698656,,5.910179440772015,151.43485226522384,6.253181890881779,159.4537336388485,6.231663951098419,2.157300920444686,172.22171977836754,90.92883548983366,89.94325323475049,90.22791127541589,-0.18852399289608002,-1.017680048942566,"Carlos Hernandez",22713,672578
"Wily Peralta","DET",1,1,2,9,0.1,0.6154,0.6,0.5455,0.1364,0.3182,0.3333,150.03458708544338,0.3333,415.3443328901689,0,0.3333333333333333,116.27203674806054,1,137.19943390526697,0,20.990966796875,0,0.3333,0,0,,4.612429809570313,118.22290182764881,5.352617320418358,136.26279180759465,7.369754782135803,2,159.66406739664984,86.975,85.52727272727272,90.19318181818181,0.006015640217810869,0.13592499494552612,"Wily Peralta",7738,503449
"Reiss Knehr","SDP",1,1,3.2,19,0.2963,0.9048,0.8919,0.3415,0.0488,0.1829,0.0526,23.270393022841795,0.1053,126.95845385362472,-0.0526,0.2857142857142857,97.88691237412309,0.75,103.7935860015021,0,27.69407217843192,0.0714,0.5,4.909086333822937,128.18523480506866,,5.8396999950275,147.58676199101288,8.6658678570046,215.2963888079189,7.157832722035729,1.636362111274312,127.92573971483883,76.18750000000001,90.20625,90.05000000000001,-0.013949600048363209,0.01696079969406128,"Reiss Knehr",21541,663753
"Erasmo Ramírez","WSN",2,2,6,28,0.375,0.9615,0.8298,0.3978,0.086,0.2258,0.2143,94.74374460063258,0.0714,86.15037961604986,0.1429,0.25,85.6510483273577,0.6897,95.44237787515031,0.3,16.827368485300166,0.1053,0.4737,9,221.63920282697526,,9.112429809570314,223.62716933439887,5.079721512397131,126.82732607953959,4.213086701302243,1.5,117.26537069648084,96.552688172043,92.48817204301075,89.97311827956989,-0.20127299427986145,-0.2026910036802292,"Erasmo Ramirez",10314,541640
"Hunter Gaddis","CLE",2,2,7.1,40,0.2333,0.8438,0.8353,0.4737,0.0819,0.2164,0.125,56.26297021330423,0.075,93.45247499374048,0.05,0.32,111.62115527813813,0.3659,50.194914769771145,0.318181818,21.991811752319336,0.2813,0.5625,18.409098889220363,484.2462108834071,12.2,15.385162402383887,400.6864684381269,7.417193104359582,189.42883728832902,6.54064363534792,2.454546518562715,195.9514403840048,72.32690058479533,101.26374269005849,89.72280701754386,-0.6325110197067261,-0.7651379704475403,"Hunter Gaddis",25636,683769
"Angel Zerpa","KCR",2,2,9,37,0.2113,0.9737,0.8868,0.4621,0.0455,0.25,0.0811,36.49489956132406,0.0811,101.02970259490596,0,0.20689655172413793,72.16885039534793,0.9756,133.85310623565562,0.2,14.447833251953124,0.0968,0.5484,2,49.48273739279922,,6.334652031792535,162.42475434056414,5.090624278121524,129.51606247426932,5.632591326274506,1.2222222222222223,97.57248563128601,74.48939393939393,95.53484848484848,89.62878787878788,-0.10649300366640091,0.28120800852775574,"Angel Zerpa",22717,672582
