"all_star_status" "team_id" "team_full_name" "link" "season" "team_code" "file_code" "team_abbreviation" "team_name" "first_year_of_play" "short_name" "franchise_name" "club_name" "active" "venue_id" "venue_name" "venue_link" "league_id" "league_name" "league_link" "sport_id" "sport_link" "sport_name" "location_name" "spring_venue_id" "spring_venue_link" "division_id" "division_name" "division_link" "spring_league_id" "spring_league_name" "spring_league_link" "spring_league_abbreviation"
"354" "N" 209 "Cleveland Spiders" "/api/v1/teams/209" 1898 "cl4" "t209" "CLE" "Spiders" "1887" "Cleveland" "Cleveland" "Spiders" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"355" "N" 113 "Cincinnati Reds" "/api/v1/teams/113" 1898 "cin" "cin" "CIN" "Reds" "1882" "Cincinnati" "Cincinnati" "Reds" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"356" "N" 148 "Louisville Colonels" "/api/v1/teams/148" 1898 "ls3" "t148" "LOU" "Colonels" "1882" "Louisville" "Louisville" "Colonels" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"357" "N" 166 "Baltimore Orioles" "/api/v1/teams/166" 1898 "bln" "t166" "BAL" "Orioles" "1890" "Baltimore" "Baltimore" "Orioles" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"358" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 1898 "pit" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"359" "N" 119 "Brooklyn Bridegrooms" "/api/v1/teams/119" 1898 "bro" "la" "BRO" "Bridegrooms" "1884" "Brooklyn" "Brooklyn" "Bridegrooms" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"360" "N" 137 "New York Giants" "/api/v1/teams/137" 1898 "ny1" "sf" "NYG" "Giants" "1883" "New York" "New York" "Giants" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"361" "N" 138 "St. Louis Cardinals" "/api/v1/teams/138" 1898 "sln" "stl" "STL" "Cardinals" "1892" "St. Louis" "St. Louis" "Cardinals" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"362" "N" 221 "Washington Senators" "/api/v1/teams/221" 1898 "wsn" "t221" "WAS" "Senators" "1891" "Washington" "Washington" "Senators" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"363" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 1898 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"364" "N" 144 "Boston Beaneaters" "/api/v1/teams/144" 1899 "bsn" "atl" "BSN" "Beaneaters" "1871" "Boston" "Boston" "Beaneaters" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"365" "N" 112 "Chicago Orphans" "/api/v1/teams/112" 1899 "chn" "chc" "CHI" "Orphans" "1874" "Chi. Orphans" "Chicago" "Orphans" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"366" "N" 209 "Cleveland Spiders" "/api/v1/teams/209" 1899 "cl4" "t209" "CLE" "Spiders" "1887" "Cleveland" "Cleveland" "Spiders" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"367" "N" 113 "Cincinnati Reds" "/api/v1/teams/113" 1899 "cin" "cin" "CIN" "Reds" "1882" "Cincinnati" "Cincinnati" "Reds" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"368" "N" 148 "Louisville Colonels" "/api/v1/teams/148" 1899 "ls3" "t148" "LOU" "Colonels" "1882" "Louisville" "Louisville" "Colonels" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"369" "N" 166 "Baltimore Orioles" "/api/v1/teams/166" 1899 "bln" "t166" "BAL" "Orioles" "1890" "Baltimore" "Baltimore" "Orioles" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"370" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 1899 "pit" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"371" "N" 119 "Brooklyn Superbas" "/api/v1/teams/119" 1899 "bro" "la" "BRO" "Superbas" "1884" "Brooklyn" "Brooklyn" "Superbas" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"372" "N" 137 "New York Giants" "/api/v1/teams/137" 1899 "ny1" "sf" "NYG" "Giants" "1883" "New York" "New York" "Giants" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"373" "N" 138 "St. Louis Cardinals" "/api/v1/teams/138" 1899 "sln" "stl" "STL" "Cardinals" "1892" "St. Louis" "St. Louis" "Cardinals" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"374" "N" 221 "Washington Senators" "/api/v1/teams/221" 1899 "wsn" "t221" "WAS" "Senators" "1891" "Washington" "Washington" "Senators" FALSE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"375" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 1899 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"376" "N" 144 "Boston Beaneaters" "/api/v1/teams/144" 1900 "bsn" "atl" "BSN" "Beaneaters" "1871" "Boston" "Boston" "Beaneaters" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"377" "N" 112 "Chicago Orphans" "/api/v1/teams/112" 1900 "chn" "chc" "CHI" "Orphans" "1874" "Chi. Orphans" "Chicago" "Orphans" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"378" "N" 113 "Cincinnati Reds" "/api/v1/teams/113" 1900 "cin" "cin" "CIN" "Reds" "1882" "Cincinnati" "Cincinnati" "Reds" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"379" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 1900 "pit" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"380" "N" 119 "Brooklyn Superbas" "/api/v1/teams/119" 1900 "bro" "la" "BRO" "Superbas" "1884" "Brooklyn" "Brooklyn" "Superbas" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"381" "N" 137 "New York Giants" "/api/v1/teams/137" 1900 "ny1" "sf" "NYG" "Giants" "1883" "New York" "New York" "Giants" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"382" "N" 138 "St. Louis Cardinals" "/api/v1/teams/138" 1900 "sln" "stl" "STL" "Cardinals" "1892" "St. Louis" "St. Louis" "Cardinals" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"383" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 1900 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 401 "TBD" "/api/v1/venues/401" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"384" "N" 133 "Philadelphia Athletics" "/api/v1/teams/133" 1901 "pha" "oak" "PHA" "Athletics" "1901" "Phi. Athletics" "Philadelphia" "Athletics" TRUE 3118 "Columbia Park" "/api/v1/venues/3118" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Philadelphia" NA NA NA NA NA NA NA NA NA
"385" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 1901 "pit" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 3124 "Exposition Park" "/api/v1/venues/3124" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Pittsburgh" NA NA NA NA NA NA NA NA NA
"386" "N" 137 "New York Giants" "/api/v1/teams/137" 1901 "ny1" "sf" "NYG" "Giants" "1883" "New York" "New York" "Giants" TRUE 3140 "Polo Grounds" "/api/v1/venues/3140" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"387" "N" 298 "Baltimore Orioles" "/api/v1/teams/298" 1901 "blo" "blo" "BAL" "Orioles" "1901" "Baltimore" "Baltimore" "Orioles" FALSE 3164 "Oriole Park" "/api/v1/venues/3164" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Baltimore" NA NA NA NA NA NA NA NA NA
"388" "N" 138 "St. Louis Cardinals" "/api/v1/teams/138" 1901 "sln" "stl" "STL" "Cardinals" "1892" "St. Louis" "St. Louis" "Cardinals" TRUE 3141 "Robison Field" "/api/v1/venues/3141" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "St. Louis" NA NA NA NA NA NA NA NA NA
"389" "N" 142 "Washington Senators" "/api/v1/teams/142" 1901 "ws1" "min" "WAS" "Senators" "1901" "Washington" "Washington" "Senators" TRUE 3109 "League Park" "/api/v1/venues/3109" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Washington" NA NA NA NA NA NA NA NA NA
"390" "N" 110 "Milwaukee Brewers" "/api/v1/teams/110" 1901 "mla" "bal" "MIL" "Brewers" "1901" "Milwaukee" "Milwaukee" "Brewers" TRUE 3132 "Lloyd Street Grounds" "/api/v1/venues/3132" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Milwaukee" NA NA NA NA NA NA NA NA NA
"391" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 1901 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 3113 "Baker Bowl" "/api/v1/venues/3113" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Philadelphia" NA NA NA NA NA NA NA NA NA
"392" "N" 111 "Boston Americans" "/api/v1/teams/111" 1901 "bos" "bos" "BOS" "Americans" "1901" "Boston" "Boston" "Americans" TRUE 3128 "Huntington Avenue Grounds" "/api/v1/venues/3128" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Boston" NA NA NA NA NA NA NA NA NA
"393" "N" 144 "Boston Beaneaters" "/api/v1/teams/144" 1901 "bsn" "atl" "BSN" "Beaneaters" "1871" "Bsn. Beaneaters" "Boston" "Beaneaters" TRUE 3147 "South End Grounds" "/api/v1/venues/3147" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Boston" NA NA NA NA NA NA NA NA NA
"394" "N" 112 "Chicago Orphans" "/api/v1/teams/112" 1901 "chn" "chc" "CHI" "Orphans" "1874" "Chi. Orphans" "Chicago" "Orphans" TRUE 3169 "West Side Park" "/api/v1/venues/3169" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA NA NA NA NA NA NA NA
"395" "N" 145 "Chicago White Sox" "/api/v1/teams/145" 1901 "cha" "cws" "CWS" "White Sox" "1901" "Chi White Sox" "Chicago" "White Sox" TRUE 3148 "South Side Park " "/api/v1/venues/3148" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA NA NA NA NA NA NA NA
"396" "N" 113 "Cincinnati Reds" "/api/v1/teams/113" 1901 "cin" "cin" "CIN" "Reds" "1882" "Cincinnati" "Cincinnati" "Reds" TRUE 3160 "League Park" "/api/v1/venues/3160" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Cincinnati" NA NA NA NA NA NA NA NA NA
"397" "N" 114 "Cleveland Blues" "/api/v1/teams/114" 1901 "cle" "cle" "CLE" "Blues" "1901" "Cleveland" "Cleveland" "Blues" TRUE 3131 "League Park" "/api/v1/venues/3131" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"398" "N" 116 "Detroit Tigers" "/api/v1/teams/116" 1901 "det" "det" "DET" "Tigers" "1901" "Detroit" "Detroit" "Tigers" TRUE 3114 "Bennett Park" "/api/v1/venues/3114" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Detroit" NA NA NA NA NA NA NA NA NA
"399" "N" 119 "Brooklyn Superbas" "/api/v1/teams/119" 1901 "bro" "la" "BRO" "Superbas" "1884" "Brooklyn" "Brooklyn" "Superbas" TRUE 3150 "Washington Park " "/api/v1/venues/3150" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Brooklyn" NA NA NA NA NA NA NA NA NA
"400" "N" 133 "Philadelphia Athletics" "/api/v1/teams/133" 1902 "pha" "oak" "PHA" "Athletics" "1901" "Phi. Athletics" "Philadelphia" "Athletics" TRUE 3118 "Columbia Park" "/api/v1/venues/3118" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Philadelphia" NA NA NA NA NA NA NA NA NA
"401" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 1902 "pit" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 3124 "Exposition Park" "/api/v1/venues/3124" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Pittsburgh" NA NA NA NA NA NA NA NA NA
"402" "N" 137 "New York Giants" "/api/v1/teams/137" 1902 "ny1" "sf" "NYG" "Giants" "1883" "New York" "New York" "Giants" TRUE 3140 "Polo Grounds" "/api/v1/venues/3140" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"403" "N" 298 "Baltimore Orioles" "/api/v1/teams/298" 1902 "blo" "blo" "BAL" "Orioles" "1901" "Baltimore" "Baltimore" "Orioles" FALSE 3164 "Oriole Park" "/api/v1/venues/3164" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Baltimore" NA NA NA NA NA NA NA NA NA
"404" "N" 138 "St. Louis Cardinals" "/api/v1/teams/138" 1902 "sln" "stl" "STL" "Cardinals" "1892" "St. Louis" "St. Louis" "Cardinals" TRUE 3141 "Robison Field" "/api/v1/venues/3141" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "St. Louis" NA NA NA NA NA NA NA NA NA
"405" "N" 142 "Washington Senators" "/api/v1/teams/142" 1902 "ws1" "min" "WAS" "Senators" "1901" "Washington" "Washington" "Senators" TRUE 3109 "League Park" "/api/v1/venues/3109" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Washington" NA NA NA NA NA NA NA NA NA
"406" "N" 110 "St. Louis Browns" "/api/v1/teams/110" 1902 "sla" "bal" "SLB" "Browns" "1901" "StL Browns" "St. Louis" "Browns" TRUE 3149 "Sportsman's Park" "/api/v1/venues/3149" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "St. Louis" NA NA NA NA NA NA NA NA NA
"407" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 1902 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 3113 "Baker Bowl" "/api/v1/venues/3113" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Philadelphia" NA NA NA NA NA NA NA NA NA
"408" "N" 111 "Boston Americans" "/api/v1/teams/111" 1902 "bos" "bos" "BOS" "Americans" "1901" "Boston" "Boston" "Americans" TRUE 3128 "Huntington Avenue Grounds" "/api/v1/venues/3128" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Boston" NA NA NA NA NA NA NA NA NA
"409" "N" 144 "Boston Beaneaters" "/api/v1/teams/144" 1902 "bsn" "atl" "BSN" "Beaneaters" "1871" "Bsn. Beaneaters" "Boston" "Beaneaters" TRUE 3147 "South End Grounds" "/api/v1/venues/3147" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Boston" NA NA NA NA NA NA NA NA NA
"410" "N" 112 "Chicago Orphans" "/api/v1/teams/112" 1902 "chn" "chc" "CHI" "Orphans" "1874" "Chi. Orphans" "Chicago" "Orphans" TRUE 3169 "West Side Park" "/api/v1/venues/3169" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA NA NA NA NA NA NA NA
"411" "N" 145 "Chicago White Sox" "/api/v1/teams/145" 1902 "cha" "cws" "CWS" "White Sox" "1901" "Chi White Sox" "Chicago" "White Sox" TRUE 3148 "South Side Park " "/api/v1/venues/3148" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA NA NA NA NA NA NA NA
"412" "N" 113 "Cincinnati Reds" "/api/v1/teams/113" 1902 "cin" "cin" "CIN" "Reds" "1882" "Cincinnati" "Cincinnati" "Reds" TRUE 3138 "Palace of the Fans" "/api/v1/venues/3138" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Cincinnati" NA NA NA NA NA NA NA NA NA
"413" "N" 114 "Cleveland Bronchos" "/api/v1/teams/114" 1902 "cle" "cle" "CLE" "Bronchos" "1901" "Cleveland" "Cleveland" "Bronchos" TRUE 3131 "League Park" "/api/v1/venues/3131" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"414" "N" 116 "Detroit Tigers" "/api/v1/teams/116" 1902 "det" "det" "DET" "Tigers" "1901" "Detroit" "Detroit" "Tigers" TRUE 3114 "Bennett Park" "/api/v1/venues/3114" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Detroit" NA NA NA NA NA NA NA NA NA
"415" "N" 119 "Brooklyn Superbas" "/api/v1/teams/119" 1902 "bro" "la" "BRO" "Superbas" "1884" "Brooklyn" "Brooklyn" "Superbas" TRUE 3150 "Washington Park " "/api/v1/venues/3150" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Brooklyn" NA NA NA NA NA NA NA NA NA
"416" "N" 133 "Philadelphia Athletics" "/api/v1/teams/133" 1903 "pha" "oak" "PHA" "Athletics" "1901" "Phi. Athletics" "Philadelphia" "Athletics" TRUE 3118 "Columbia Park" "/api/v1/venues/3118" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Philadelphia" NA NA NA NA NA NA NA NA NA
"417" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 1903 "pit" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 3124 "Exposition Park" "/api/v1/venues/3124" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Pittsburgh" NA NA NA NA NA NA NA NA NA
"418" "N" 137 "New York Giants" "/api/v1/teams/137" 1903 "ny1" "sf" "NYG" "Giants" "1883" "NY Giants" "New York" "Giants" TRUE 3140 "Polo Grounds" "/api/v1/venues/3140" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" NA NA NA NA NA NA NA NA NA NA
"419" "N" 138 "St. Louis Cardinals" "/api/v1/teams/138" 1903 "sln" "stl" "STL" "Cardinals" "1892" "St. Louis" "St. Louis" "Cardinals" TRUE 3141 "Robison Field" "/api/v1/venues/3141" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "St. Louis" NA NA NA NA NA NA NA NA NA
"420" "N" 142 "Washington Senators" "/api/v1/teams/142" 1903 "ws1" "min" "WAS" "Senators" "1901" "Washington" "Washington" "Senators" TRUE 3109 "League Park" "/api/v1/venues/3109" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Washington" NA NA NA NA NA NA NA NA NA
"421" "N" 110 "St. Louis Browns" "/api/v1/teams/110" 1903 "sla" "bal" "SLB" "Browns" "1901" "StL Browns" "St. Louis" "Browns" TRUE 3149 "Sportsman's Park" "/api/v1/venues/3149" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "St. Louis" NA NA NA NA NA NA NA NA NA
"422" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 1903 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 3113 "Baker Bowl" "/api/v1/venues/3113" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Philadelphia" NA NA NA NA NA NA NA NA NA
"423" "N" 111 "Boston Americans" "/api/v1/teams/111" 1903 "bos" "bos" "BOS" "Americans" "1901" "Boston" "Boston" "Americans" TRUE 3128 "Huntington Avenue Grounds" "/api/v1/venues/3128" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Boston" NA NA NA NA NA NA NA NA NA
"424" "N" 144 "Boston Beaneaters" "/api/v1/teams/144" 1903 "bsn" "atl" "BSN" "Beaneaters" "1871" "Bsn. Beaneaters" "Boston" "Beaneaters" TRUE 3147 "South End Grounds" "/api/v1/venues/3147" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Boston" NA NA NA NA NA NA NA NA NA
"425" "N" 112 "Chicago Cubs" "/api/v1/teams/112" 1903 "chn" "chc" "CHC" "Cubs" "1874" "Chi Cubs" "Chicago" "Cubs" TRUE 3169 "West Side Park" "/api/v1/venues/3169" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA NA NA NA NA NA NA NA
"426" "N" 145 "Chicago White Sox" "/api/v1/teams/145" 1903 "cha" "cws" "CWS" "White Sox" "1901" "Chi White Sox" "Chicago" "White Sox" TRUE 3148 "South Side Park " "/api/v1/venues/3148" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA NA NA NA NA NA NA NA
